Indicator,Year,Geography,FIPS,Age Group,Cases,Rate per 100000
Tuberculosis,2013,South Carolina,45,55-64,11,1.8
Tuberculosis,2013,South Carolina,45,65+,25,3.4
Tuberculosis,2014,South Carolina,45,0-4,2,0.7
Tuberculosis,2014,South Carolina,45,5-14,0,0
Tuberculosis,2014,South Carolina,45,15-24,9,1.4
Tuberculosis,2014,South Carolina,45,25-34,12,1.9
Tuberculosis,2014,South Carolina,45,35-44,10,1.7
Tuberculosis,2014,South Carolina,45,45-54,15,2.3
Tuberculosis,2014,South Carolina,45,55-64,11,1.7
Tuberculosis,2014,South Carolina,45,65+,20,2.6
Tuberculosis,2015,South Carolina,45,0-4,3,1
Tuberculosis,2015,South Carolina,45,5-14,3,0.5
Tuberculosis,2015,South Carolina,45,15-24,10,1.5
Tuberculosis,2015,South Carolina,45,25-34,15,2.3
Tuberculosis,2015,South Carolina,45,35-44,10,1.7
Tuberculosis,2015,South Carolina,45,45-54,13,2
Tuberculosis,2015,South Carolina,45,55-64,26,4
Tuberculosis,2015,South Carolina,45,65+,24,3
Tuberculosis,2016,South Carolina,45,0-4,5,1.7
Tuberculosis,2016,South Carolina,45,5-14,10,1.6
Tuberculosis,2016,South Carolina,45,15-24,6,0.9
Tuberculosis,2016,South Carolina,45,25-34,13,2
Tuberculosis,2016,South Carolina,45,35-44,12,2
Tuberculosis,2016,South Carolina,45,45-54,20,3.1
Tuberculosis,2016,South Carolina,45,55-64,18,2.7
Tuberculosis,2016,South Carolina,45,65+,18,2.2
Tuberculosis,2017,South Carolina,45,0-4,4,1.4
Tuberculosis,2017,South Carolina,45,5-14,3,0.5
Tuberculosis,2017,South Carolina,45,15-24,5,0.8
Tuberculosis,2017,South Carolina,45,25-34,8,1.2
Tuberculosis,2017,South Carolina,45,35-44,13,2.2
Tuberculosis,2017,South Carolina,45,45-54,16,2.5
Tuberculosis,2017,South Carolina,45,55-64,21,3.1
Tuberculosis,2017,South Carolina,45,65+,31,3.6
Tuberculosis,2018,South Carolina,45,0-4,2,0.7
Tuberculosis,2018,South Carolina,45,5-14,1,0.2
Tuberculosis,2018,South Carolina,45,15-24,8,1.2
Tuberculosis,2018,South Carolina,45,25-34,8,1.2
Tuberculosis,2018,South Carolina,45,35-44,12,2
Tuberculosis,2018,South Carolina,45,45-54,16,2.5
Tuberculosis,2018,South Carolina,45,55-64,20,2.9
Tuberculosis,2018,South Carolina,45,65+,19,2.1
Tuberculosis,2019,South Carolina,45,0-4,1,0.3
Tuberculosis,2019,South Carolina,45,5-14,1,0.2
Tuberculosis,2019,South Carolina,45,15-24,5,0.8
Tuberculosis,2019,South Carolina,45,25-34,12,1.8
Tuberculosis,2019,South Carolina,45,35-44,10,1.6
Tuberculosis,2019,South Carolina,45,45-54,10,1.6
Tuberculosis,2019,South Carolina,45,55-64,22,3.2
Tuberculosis,2019,South Carolina,45,65+,19,2
Tuberculosis,2020 (COVID-19 Pandemic),South Carolina,45,0-4,1,0.4
Tuberculosis,2020 (COVID-19 Pandemic),South Carolina,45,5-14,1,0.2
Tuberculosis,2020 (COVID-19 Pandemic),South Carolina,45,15-24,4,0.6
Tuberculosis,2020 (COVID-19 Pandemic),South Carolina,45,25-34,7,1.1
Tuberculosis,2020 (COVID-19 Pandemic),South Carolina,45,35-44,9,1.4
Tuberculosis,2020 (COVID-19 Pandemic),South Carolina,45,45-54,9,1.4
Tuberculosis,2020 (COVID-19 Pandemic),South Carolina,45,55-64,16,2.3
Tuberculosis,2020 (COVID-19 Pandemic),South Carolina,45,65+,20,2.1
Tuberculosis,2021,South Carolina,45,0-4,2,0.7
Tuberculosis,2021,South Carolina,45,5-14,2,0.3
Tuberculosis,2021,South Carolina,45,15-24,7,1
Tuberculosis,2021,South Carolina,45,25-34,12,1.8
Tuberculosis,2021,South Carolina,45,35-44,16,2.5
Tuberculosis,2021,South Carolina,45,45-54,14,2.2
Tuberculosis,2021,South Carolina,45,55-64,18,2.6
Tuberculosis,2021,South Carolina,45,65+,16,1.6
Tuberculosis,2022,South Carolina,45,0-4,1,0.3
Tuberculosis,2022,South Carolina,45,5-14,1,0.2
Tuberculosis,2022,South Carolina,45,15-24,6,0.9
Tuberculosis,2022,South Carolina,45,25-34,9,1.3
Tuberculosis,2022,South Carolina,45,35-44,12,1.8
Tuberculosis,2022,South Carolina,45,45-54,13,2.1
Tuberculosis,2022,South Carolina,45,55-64,24,3.4
Tuberculosis,2022,South Carolina,45,65+,35,3.5
Tuberculosis,2000,South Dakota,46,0-4,1,2
Tuberculosis,2000,South Dakota,46,5-14,0,0
Tuberculosis,2000,South Dakota,46,15-24,1,0.9
Tuberculosis,2000,South Dakota,46,25-34,2,2.2
Tuberculosis,2000,South Dakota,46,35-44,0,0
Tuberculosis,2000,South Dakota,46,45-54,3,3
Tuberculosis,2000,South Dakota,46,55-64,3,4.8
Tuberculosis,2000,South Dakota,46,65+,6,5.5
Tuberculosis,2001,South Dakota,46,0-4,0,0
Tuberculosis,2001,South Dakota,46,5-14,1,0.9
Tuberculosis,2001,South Dakota,46,15-24,2,1.7
Tuberculosis,2001,South Dakota,46,25-34,4,4.5
Tuberculosis,2001,South Dakota,46,35-44,1,0.9
Tuberculosis,2001,South Dakota,46,45-54,1,1
Tuberculosis,2001,South Dakota,46,55-64,0,0
Tuberculosis,2001,South Dakota,46,65+,4,3.7
Tuberculosis,2002,South Dakota,46,0-4,0,0
Tuberculosis,2002,South Dakota,46,5-14,0,0
Tuberculosis,2002,South Dakota,46,15-24,0,0
Tuberculosis,2002,South Dakota,46,25-34,1,1.1
Tuberculosis,2002,South Dakota,46,35-44,3,2.7
Tuberculosis,2002,South Dakota,46,45-54,0,0
Tuberculosis,2002,South Dakota,46,55-64,4,5.9
Tuberculosis,2002,South Dakota,46,65+,5,4.6
Tuberculosis,2003,South Dakota,46,0-4,2,3.9
Tuberculosis,2003,South Dakota,46,5-14,1,0.9
Tuberculosis,2003,South Dakota,46,15-24,2,1.7
Tuberculosis,2003,South Dakota,46,25-34,2,2.2
Tuberculosis,2003,South Dakota,46,35-44,1,0.9
Tuberculosis,2003,South Dakota,46,45-54,3,2.8
Tuberculosis,2003,South Dakota,46,55-64,2,2.8
Tuberculosis,2003,South Dakota,46,65+,7,6.5
Tuberculosis,2004,South Dakota,46,0-4,0,0
Tuberculosis,2004,South Dakota,46,5-14,0,0
Tuberculosis,2004,South Dakota,46,15-24,1,0.8
Tuberculosis,2004,South Dakota,46,25-34,2,2.2
Tuberculosis,2004,South Dakota,46,35-44,2,1.9
Tuberculosis,2004,South Dakota,46,45-54,1,0.9
Tuberculosis,2004,South Dakota,46,55-64,1,1.3
Tuberculosis,2004,South Dakota,46,65+,4,3.7
Tuberculosis,2005,South Dakota,46,0-4,0,0
Tuberculosis,2005,South Dakota,46,5-14,0,0
Tuberculosis,2005,South Dakota,46,15-24,2,1.7
Tuberculosis,2005,South Dakota,46,25-34,1,1.1
Tuberculosis,2005,South Dakota,46,35-44,4,3.9
Tuberculosis,2005,South Dakota,46,45-54,4,3.6
Tuberculosis,2005,South Dakota,46,55-64,2,2.6
Tuberculosis,2005,South Dakota,46,65+,3,2.7
Tuberculosis,2006,South Dakota,46,0-4,0,0
Tuberculosis,2006,South Dakota,46,5-14,1,0.9
Tuberculosis,2006,South Dakota,46,15-24,2,1.7
Tuberculosis,2006,South Dakota,46,25-34,2,2.2
Tuberculosis,2006,South Dakota,46,35-44,3,3
Tuberculosis,2006,South Dakota,46,45-54,1,0.9
Tuberculosis,2006,South Dakota,46,55-64,2,2.4
Tuberculosis,2006,South Dakota,46,65+,3,2.7
Tuberculosis,2007,South Dakota,46,0-4,0,0
Tuberculosis,2007,South Dakota,46,5-14,0,0
Tuberculosis,2007,South Dakota,46,15-24,0,0
Tuberculosis,2007,South Dakota,46,25-34,1,1
Tuberculosis,2007,South Dakota,46,35-44,0,0
Tuberculosis,2007,South Dakota,46,45-54,2,1.7
Tuberculosis,2007,South Dakota,46,55-64,6,6.9
Tuberculosis,2007,South Dakota,46,65+,4,3.6
Tuberculosis,2008,South Dakota,46,0-4,6,10.4
Tuberculosis,2008,South Dakota,46,5-14,2,1.9
Tuberculosis,2008,South Dakota,46,15-24,2,1.7
Tuberculosis,2008,South Dakota,46,25-34,4,4
Tuberculosis,2008,South Dakota,46,35-44,0,0
Tuberculosis,2008,South Dakota,46,45-54,0,0
Tuberculosis,2008,South Dakota,46,55-64,0,0
Tuberculosis,2008,South Dakota,46,65+,2,1.8
Tuberculosis,2009,South Dakota,46,0-4,0,0
Tuberculosis,2009,South Dakota,46,5-14,0,0
Tuberculosis,2009,South Dakota,46,15-24,2,1.7
Tuberculosis,2009,South Dakota,46,25-34,3,2.9
Tuberculosis,2009,South Dakota,46,35-44,3,3.2
Tuberculosis,2009,South Dakota,46,45-54,5,4.3
Tuberculosis,2009,South Dakota,46,55-64,3,3.2
Tuberculosis,2009,South Dakota,46,65+,2,1.7
Tuberculosis,2010,South Dakota,46,0-4,1,1.7
Tuberculosis,2010,South Dakota,46,5-14,3,2.7
Tuberculosis,2010,South Dakota,46,15-24,3,2.6
Tuberculosis,2010,South Dakota,46,25-34,1,0.9
Tuberculosis,2010,South Dakota,46,35-44,3,3.2
Tuberculosis,2010,South Dakota,46,45-54,1,0.9
Tuberculosis,2010,South Dakota,46,55-64,0,0
Tuberculosis,2010,South Dakota,46,65+,3,2.6
Tuberculosis,2011,South Dakota,46,0-4,1,1.7
Tuberculosis,2011,South Dakota,46,5-14,0,0
Tuberculosis,2011,South Dakota,46,15-24,4,3.4
Tuberculosis,2011,South Dakota,46,25-34,3,2.8
Tuberculosis,2011,South Dakota,46,35-44,0,0
Tuberculosis,2011,South Dakota,46,45-54,0,0
Tuberculosis,2011,South Dakota,46,55-64,4,3.9
Tuberculosis,2011,South Dakota,46,65+,3,2.5
Tuberculosis,2012,South Dakota,46,0-4,2,3.3
Tuberculosis,2012,South Dakota,46,5-14,0,0
Tuberculosis,2012,South Dakota,46,15-24,1,0.9
Tuberculosis,2012,South Dakota,46,25-34,4,3.6
Tuberculosis,2012,South Dakota,46,35-44,1,1.1
Tuberculosis,2012,South Dakota,46,45-54,5,4.5
Tuberculosis,2012,South Dakota,46,55-64,2,1.9
Tuberculosis,2012,South Dakota,46,65+,4,3.3
Tuberculosis,2013,South Dakota,46,0-4,0,0
Tuberculosis,2013,South Dakota,46,5-14,0,0
Tuberculosis,2013,South Dakota,46,15-24,1,0.9
Tuberculosis,2013,South Dakota,46,25-34,1,0.9
Tuberculosis,2013,South Dakota,46,35-44,2,2.1
Tuberculosis,2013,South Dakota,46,45-54,2,1.8
Tuberculosis,2013,South Dakota,46,55-64,2,1.8
Tuberculosis,2013,South Dakota,46,65+,1,0.8
Tuberculosis,2014,South Dakota,46,0-4,1,1.6
Tuberculosis,2014,South Dakota,46,5-14,0,0
Tuberculosis,2014,South Dakota,46,15-24,3,2.6
Tuberculosis,2014,South Dakota,46,25-34,2,1.8
Tuberculosis,2014,South Dakota,46,35-44,0,0
Tuberculosis,2014,South Dakota,46,45-54,1,0.9
Tuberculosis,2014,South Dakota,46,55-64,0,0
Tuberculosis,2014,South Dakota,46,65+,0,0
Tuberculosis,2015,South Dakota,46,0-4,0,0
Tuberculosis,2015,South Dakota,46,5-14,1,0.9
Tuberculosis,2015,South Dakota,46,15-24,3,2.6
Tuberculosis,2015,South Dakota,46,25-34,3,2.7
Tuberculosis,2015,South Dakota,46,35-44,2,2.1
Tuberculosis,2015,South Dakota,46,45-54,3,2.9
Tuberculosis,2015,South Dakota,46,55-64,3,2.6
Tuberculosis,2015,South Dakota,46,65+,2,1.5
Tuberculosis,2016,South Dakota,46,0-4,0,0
Tuberculosis,2016,South Dakota,46,5-14,0,0
Tuberculosis,2016,South Dakota,46,15-24,0,0
Tuberculosis,2016,South Dakota,46,25-34,5,4.4
Tuberculosis,2016,South Dakota,46,35-44,1,1
Tuberculosis,2016,South Dakota,46,45-54,2,2
Tuberculosis,2016,South Dakota,46,55-64,3,2.6
Tuberculosis,2016,South Dakota,46,65+,1,0.7
Tuberculosis,2017,South Dakota,46,0-4,0,0
Tuberculosis,2017,South Dakota,46,5-14,0,0
Tuberculosis,2017,South Dakota,46,15-24,1,0.8
Tuberculosis,2017,South Dakota,46,25-34,2,1.7
Tuberculosis,2017,South Dakota,46,35-44,0,0
Tuberculosis,2017,South Dakota,46,45-54,5,5
Tuberculosis,2017,South Dakota,46,55-64,0,0
Tuberculosis,2017,South Dakota,46,65+,6,4.3
Tuberculosis,2018,South Dakota,46,0-4,0,0
Tuberculosis,2018,South Dakota,46,5-14,0,0
Tuberculosis,2018,South Dakota,46,15-24,1,0.9
Tuberculosis,2018,South Dakota,46,25-34,2,1.7
Tuberculosis,2018,South Dakota,46,35-44,2,1.9
Tuberculosis,2018,South Dakota,46,45-54,0,0
Tuberculosis,2018,South Dakota,46,55-64,3,2.6
Tuberculosis,2018,South Dakota,46,65+,4,2.7
Tuberculosis,2019,South Dakota,46,0-4,0,0
Tuberculosis,2019,South Dakota,46,5-14,0,0
Tuberculosis,2019,South Dakota,46,15-24,2,1.7
Tuberculosis,2019,South Dakota,46,25-34,6,5.2
Tuberculosis,2019,South Dakota,46,35-44,5,4.7
Tuberculosis,2019,South Dakota,46,45-54,0,0
Tuberculosis,2019,South Dakota,46,55-64,1,0.9
Tuberculosis,2019,South Dakota,46,65+,2,1.3
Tuberculosis,2020 (COVID-19 Pandemic),South Dakota,46,0-4,0,0
Tuberculosis,2020 (COVID-19 Pandemic),South Dakota,46,5-14,0,0
Tuberculosis,2020 (COVID-19 Pandemic),South Dakota,46,15-24,1,0.8
Tuberculosis,2020 (COVID-19 Pandemic),South Dakota,46,25-34,5,4.4
Tuberculosis,2020 (COVID-19 Pandemic),South Dakota,46,35-44,4,3.7
Tuberculosis,2020 (COVID-19 Pandemic),South Dakota,46,45-54,0,0
Tuberculosis,2020 (COVID-19 Pandemic),South Dakota,46,55-64,4,3.4
Tuberculosis,2020 (COVID-19 Pandemic),South Dakota,46,65+,2,1.3
Tuberculosis,2021,South Dakota,46,0-4,0,0
Tuberculosis,2021,South Dakota,46,5-14,0,0
Tuberculosis,2021,South Dakota,46,15-24,2,1.6
Tuberculosis,2021,South Dakota,46,25-34,4,3.5
Tuberculosis,2021,South Dakota,46,35-44,0,0
Tuberculosis,2021,South Dakota,46,45-54,4,4.2
Tuberculosis,2021,South Dakota,46,55-64,1,0.9
Tuberculosis,2021,South Dakota,46,65+,1,0.6
Tuberculosis,2022,South Dakota,46,0-4,0,0
Tuberculosis,2022,South Dakota,46,5-14,0,0
Tuberculosis,2022,South Dakota,46,15-24,0,0
Tuberculosis,2022,South Dakota,46,25-34,1,0.9
Tuberculosis,2022,South Dakota,46,35-44,5,4.4
Tuberculosis,2022,South Dakota,46,45-54,0,0
Tuberculosis,2022,South Dakota,46,55-64,1,0.9
Tuberculosis,2022,South Dakota,46,65+,3,1.8
Tuberculosis,2000,Tennessee,47,0-4,11,2.9
Tuberculosis,2000,Tennessee,47,5-14,5,0.6
Tuberculosis,2000,Tennessee,47,15-24,32,4.1
Tuberculosis,2000,Tennessee,47,25-34,54,6.6
Tuberculosis,2000,Tennessee,47,35-44,62,6.9
Tuberculosis,2000,Tennessee,47,45-54,56,7.1
Tuberculosis,2000,Tennessee,47,55-64,49,9.1
Tuberculosis,2000,Tennessee,47,65+,113,16
Tuberculosis,2001,Tennessee,47,0-4,7,1.9
Tuberculosis,2001,Tennessee,47,5-14,5,0.6
Tuberculosis,2001,Tennessee,47,15-24,22,2.8
Tuberculosis,2001,Tennessee,47,25-34,48,6
Tuberculosis,2001,Tennessee,47,35-44,56,6.2
Tuberculosis,2001,Tennessee,47,45-54,47,5.7
Tuberculosis,2001,Tennessee,47,55-64,34,6.2
Tuberculosis,2001,Tennessee,47,65+,94,13.2
Tuberculosis,2002,Tennessee,47,0-4,12,3.1
Tuberculosis,2002,Tennessee,47,5-14,6,0.8
Tuberculosis,2002,Tennessee,47,15-24,20,2.5
Tuberculosis,2002,Tennessee,47,25-34,46,5.8
Tuberculosis,2002,Tennessee,47,35-44,48,5.4
Tuberculosis,2002,Tennessee,47,45-54,46,5.6
Tuberculosis,2002,Tennessee,47,55-64,42,7.2
Tuberculosis,2002,Tennessee,47,65+,88,12.3
Tuberculosis,2003,Tennessee,47,0-4,8,2.1
Tuberculosis,2003,Tennessee,47,5-14,11,1.4
Tuberculosis,2003,Tennessee,47,15-24,21,2.6
Tuberculosis,2003,Tennessee,47,25-34,38,4.8
Tuberculosis,2003,Tennessee,47,35-44,52,5.9
Tuberculosis,2003,Tennessee,47,45-54,47,5.6
Tuberculosis,2003,Tennessee,47,55-64,28,4.6
Tuberculosis,2003,Tennessee,47,65+,81,11.1
Tuberculosis,2004,Tennessee,47,0-4,12,3.1
Tuberculosis,2004,Tennessee,47,5-14,5,0.6
Tuberculosis,2004,Tennessee,47,15-24,19,2.3
Tuberculosis,2004,Tennessee,47,25-34,29,3.6
Tuberculosis,2004,Tennessee,47,35-44,30,3.4
Tuberculosis,2004,Tennessee,47,45-54,74,8.7
Tuberculosis,2004,Tennessee,47,55-64,30,4.7
Tuberculosis,2004,Tennessee,47,65+,79,10.7
Tuberculosis,2005,Tennessee,47,0-4,11,2.8
Tuberculosis,2005,Tennessee,47,5-14,10,1.2
Tuberculosis,2005,Tennessee,47,15-24,37,4.5
Tuberculosis,2005,Tennessee,47,25-34,48,6
Tuberculosis,2005,Tennessee,47,35-44,42,4.8
Tuberculosis,2005,Tennessee,47,45-54,55,6.3
Tuberculosis,2005,Tennessee,47,55-64,30,4.5
Tuberculosis,2005,Tennessee,47,65+,66,8.8
Tuberculosis,2006,Tennessee,47,0-4,12,3
Tuberculosis,2006,Tennessee,47,5-14,6,0.7
Tuberculosis,2006,Tennessee,47,15-24,27,3.2
Tuberculosis,2006,Tennessee,47,25-34,42,5.2
Tuberculosis,2006,Tennessee,47,35-44,41,4.6
Tuberculosis,2006,Tennessee,47,45-54,46,5.2
Tuberculosis,2006,Tennessee,47,55-64,30,4.3
Tuberculosis,2006,Tennessee,47,65+,73,9.4
Tuberculosis,2007,Tennessee,47,0-4,4,1
Tuberculosis,2007,Tennessee,47,5-14,6,0.7
Tuberculosis,2007,Tennessee,47,15-24,20,2.4
Tuberculosis,2007,Tennessee,47,25-34,41,5
Tuberculosis,2007,Tennessee,47,35-44,42,4.8
Tuberculosis,2007,Tennessee,47,45-54,36,4
Tuberculosis,2007,Tennessee,47,55-64,32,4.4
Tuberculosis,2007,Tennessee,47,65+,54,6.8
Tuberculosis,2008,Tennessee,47,0-4,13,3.2
Tuberculosis,2008,Tennessee,47,5-14,2,0.2
Tuberculosis,2008,Tennessee,47,15-24,21,2.5
Tuberculosis,2008,Tennessee,47,25-34,48,5.9
Tuberculosis,2008,Tennessee,47,35-44,46,5.3
Tuberculosis,2008,Tennessee,47,45-54,57,6.2
Tuberculosis,2008,Tennessee,47,55-64,31,4.2
Tuberculosis,2008,Tennessee,47,65+,64,7.8
Tuberculosis,2009,Tennessee,47,0-4,7,1.7
Tuberculosis,2009,Tennessee,47,5-14,4,0.5
Tuberculosis,2009,Tennessee,47,15-24,21,2.4
Tuberculosis,2009,Tennessee,47,25-34,36,4.4
Tuberculosis,2009,Tennessee,47,35-44,28,3.2
Tuberculosis,2009,Tennessee,47,45-54,48,5.2
Tuberculosis,2009,Tennessee,47,55-64,18,2.4
Tuberculosis,2009,Tennessee,47,65+,40,4.8
Tuberculosis,2010,Tennessee,47,0-4,12,2.9
Tuberculosis,2010,Tennessee,47,5-14,3,0.4
Tuberculosis,2010,Tennessee,47,15-24,14,1.6
Tuberculosis,2010,Tennessee,47,25-34,35,4.2
Tuberculosis,2010,Tennessee,47,35-44,29,3.4
Tuberculosis,2010,Tennessee,47,45-54,38,4.1
Tuberculosis,2010,Tennessee,47,55-64,23,2.9
Tuberculosis,2010,Tennessee,47,65+,39,4.5
Tuberculosis,2011,Tennessee,47,0-4,5,1.2
Tuberculosis,2011,Tennessee,47,5-14,3,0.4
Tuberculosis,2011,Tennessee,47,15-24,18,2.1
Tuberculosis,2011,Tennessee,47,25-34,24,2.9
Tuberculosis,2011,Tennessee,47,35-44,24,2.8
Tuberculosis,2011,Tennessee,47,45-54,23,2.5
Tuberculosis,2011,Tennessee,47,55-64,25,3.1
Tuberculosis,2011,Tennessee,47,65+,34,3.9
Tuberculosis,2012,Tennessee,47,0-4,5,1.2
Tuberculosis,2012,Tennessee,47,5-14,5,0.6
Tuberculosis,2012,Tennessee,47,15-24,15,1.7
Tuberculosis,2012,Tennessee,47,25-34,24,2.9
Tuberculosis,2012,Tennessee,47,35-44,27,3.2
Tuberculosis,2012,Tennessee,47,45-54,32,3.5
Tuberculosis,2012,Tennessee,47,55-64,26,3.2
Tuberculosis,2012,Tennessee,47,65+,29,3.2
Tuberculosis,2013,Tennessee,47,0-4,10,2.5
Tuberculosis,2013,Tennessee,47,5-14,5,0.6
Tuberculosis,2013,Tennessee,47,15-24,14,1.6
Tuberculosis,2013,Tennessee,47,25-34,23,2.7
Tuberculosis,2013,Tennessee,47,35-44,24,2.9
Tuberculosis,2013,Tennessee,47,45-54,12,1.3
Tuberculosis,2013,Tennessee,47,55-64,23,2.8
Tuberculosis,2013,Tennessee,47,65+,32,3.4
Tuberculosis,2014,Tennessee,47,0-4,7,1.7
Tuberculosis,2014,Tennessee,47,5-14,6,0.7
Tuberculosis,2014,Tennessee,47,15-24,19,2.2
Tuberculosis,2014,Tennessee,47,25-34,21,2.4
Tuberculosis,2014,Tennessee,47,35-44,20,2.4
Tuberculosis,2014,Tennessee,47,45-54,23,2.6
Tuberculosis,2014,Tennessee,47,55-64,30,3.6
Tuberculosis,2014,Tennessee,47,65+,25,2.5
Tuberculosis,2015,Tennessee,47,0-4,6,1.5
Tuberculosis,2015,Tennessee,47,5-14,0,0
Tuberculosis,2015,Tennessee,47,15-24,13,1.5
Tuberculosis,2015,Tennessee,47,25-34,17,1.9
Tuberculosis,2015,Tennessee,47,35-44,22,2.6
Tuberculosis,2015,Tennessee,47,45-54,13,1.5
Tuberculosis,2015,Tennessee,47,55-64,20,2.3
Tuberculosis,2015,Tennessee,47,65+,40,3.9
Tuberculosis,2016,Tennessee,47,0-4,4,1
Tuberculosis,2016,Tennessee,47,5-14,1,0.1
Tuberculosis,2016,Tennessee,47,15-24,6,0.7
Tuberculosis,2016,Tennessee,47,25-34,20,2.2
Tuberculosis,2016,Tennessee,47,35-44,15,1.8
Tuberculosis,2016,Tennessee,47,45-54,15,1.7
Tuberculosis,2016,Tennessee,47,55-64,18,2.1
Tuberculosis,2016,Tennessee,47,65+,24,2.3
Tuberculosis,2017,Tennessee,47,0-4,5,1.2
Tuberculosis,2017,Tennessee,47,5-14,2,0.2
Tuberculosis,2017,Tennessee,47,15-24,14,1.6
Tuberculosis,2017,Tennessee,47,25-34,19,2.1
Tuberculosis,2017,Tennessee,47,35-44,19,2.3
Tuberculosis,2017,Tennessee,47,45-54,23,2.6
Tuberculosis,2017,Tennessee,47,55-64,14,1.6
Tuberculosis,2017,Tennessee,47,65+,28,2.6
Tuberculosis,2018,Tennessee,47,0-4,4,1
Tuberculosis,2018,Tennessee,47,5-14,2,0.2
Tuberculosis,2018,Tennessee,47,15-24,11,1.3
Tuberculosis,2018,Tennessee,47,25-34,29,3.1
Tuberculosis,2018,Tennessee,47,35-44,19,2.3
Tuberculosis,2018,Tennessee,47,45-54,20,2.3
Tuberculosis,2018,Tennessee,47,55-64,20,2.3
Tuberculosis,2018,Tennessee,47,65+,34,3.1
Tuberculosis,2019,Tennessee,47,0-4,5,1.2
Tuberculosis,2019,Tennessee,47,5-14,2,0.2
Tuberculosis,2019,Tennessee,47,15-24,8,0.9
Tuberculosis,2019,Tennessee,47,25-34,25,2.6
Tuberculosis,2019,Tennessee,47,35-44,16,1.9
Tuberculosis,2019,Tennessee,47,45-54,20,2.3
Tuberculosis,2019,Tennessee,47,55-64,21,2.3
Tuberculosis,2019,Tennessee,47,65+,32,2.8
Tuberculosis,2020 (COVID-19 Pandemic),Tennessee,47,0-4,2,0.5
Tuberculosis,2020 (COVID-19 Pandemic),Tennessee,47,5-14,2,0.2
Tuberculosis,2020 (COVID-19 Pandemic),Tennessee,47,15-24,16,1.8
Tuberculosis,2020 (COVID-19 Pandemic),Tennessee,47,25-34,26,2.7
Tuberculosis,2020 (COVID-19 Pandemic),Tennessee,47,35-44,13,1.5
Tuberculosis,2020 (COVID-19 Pandemic),Tennessee,47,45-54,20,2.3
Tuberculosis,2020 (COVID-19 Pandemic),Tennessee,47,55-64,11,1.2
Tuberculosis,2020 (COVID-19 Pandemic),Tennessee,47,65+,23,2
Tuberculosis,2021,Tennessee,47,0-4,1,0.2
Tuberculosis,2021,Tennessee,47,5-14,4,0.5
Tuberculosis,2021,Tennessee,47,15-24,7,0.8
Tuberculosis,2021,Tennessee,47,25-34,13,1.4
Tuberculosis,2021,Tennessee,47,35-44,18,2.1
Tuberculosis,2021,Tennessee,47,45-54,9,1
Tuberculosis,2021,Tennessee,47,55-64,11,1.2
Tuberculosis,2021,Tennessee,47,65+,21,1.8
Tuberculosis,2022,Tennessee,47,0-4,7,1.7
Tuberculosis,2022,Tennessee,47,5-14,3,0.3
Tuberculosis,2022,Tennessee,47,15-24,14,1.5
Tuberculosis,2022,Tennessee,47,25-34,19,1.9
Tuberculosis,2022,Tennessee,47,35-44,18,2
Tuberculosis,2022,Tennessee,47,45-54,14,1.6
Tuberculosis,2022,Tennessee,47,55-64,8,0.9
Tuberculosis,2022,Tennessee,47,65+,23,1.9
Tuberculosis,2000,Texas,48,0-4,63,3.9
Tuberculosis,2000,Texas,48,5-14,46,1.4
Tuberculosis,2000,Texas,48,15-24,148,4.6
Tuberculosis,2000,Texas,48,25-34,240,7.6
Tuberculosis,2000,Texas,48,35-44,287,8.6
Tuberculosis,2000,Texas,48,45-54,277,10.5
Tuberculosis,2000,Texas,48,55-64,182,11.3
Tuberculosis,2000,Texas,48,65+,253,12.2
Tuberculosis,2001,Texas,48,0-4,75,4.5
Tuberculosis,2001,Texas,48,5-14,44,1.3
Tuberculosis,2001,Texas,48,15-24,151,4.6
Tuberculosis,2001,Texas,48,25-34,291,9.1
Tuberculosis,2001,Texas,48,35-44,300,9
Tuberculosis,2001,Texas,48,45-54,319,11.6
Tuberculosis,2001,Texas,48,55-64,174,10.4
Tuberculosis,2001,Texas,48,65+,277,13.1
Tuberculosis,2002,Texas,48,0-4,67,3.9
Tuberculosis,2002,Texas,48,5-14,33,1
Tuberculosis,2002,Texas,48,15-24,137,4.1
Tuberculosis,2002,Texas,48,25-34,245,7.6
Tuberculosis,2002,Texas,48,35-44,310,9.3
Tuberculosis,2002,Texas,48,45-54,306,10.8
Tuberculosis,2002,Texas,48,55-64,195,11
Tuberculosis,2002,Texas,48,65+,245,11.5
Tuberculosis,2003,Texas,48,0-4,76,4.3
Tuberculosis,2003,Texas,48,5-14,36,1.1
Tuberculosis,2003,Texas,48,15-24,153,4.5
Tuberculosis,2003,Texas,48,25-34,255,7.9
Tuberculosis,2003,Texas,48,35-44,290,8.7
Tuberculosis,2003,Texas,48,45-54,337,11.6
Tuberculosis,2003,Texas,48,55-64,188,10
Tuberculosis,2003,Texas,48,65+,244,11.2
Tuberculosis,2004,Texas,48,0-4,70,3.9
Tuberculosis,2004,Texas,48,5-14,37,1.1
Tuberculosis,2004,Texas,48,15-24,187,5.4
Tuberculosis,2004,Texas,48,25-34,276,8.5
Tuberculosis,2004,Texas,48,35-44,323,9.7
Tuberculosis,2004,Texas,48,45-54,330,11
Tuberculosis,2004,Texas,48,55-64,178,9
Tuberculosis,2004,Texas,48,65+,269,12.2
